id,id_property,area,floor,char_view,char_general,char_bathroom,bed_linen,towels,dish_towels,beds_basic,beds_additional,broj_kreveta,broj_pom_kreveta,max_odraslih,min_ljudi,min_boravak
22505,9046,140.0,0,,"balcony,terrace,air_condition,heating,washing_machine,iron,tv,sattv,safe,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,music,outside_shower,dishes,coffee,tea,stove,toaster",,included,included,included,8,0,0,0,0,0,0
22844,9054,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22519,9058,35.0,2,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_gas,coffee,tea",,included,included,included,2,1,0,0,0,0,0
22520,9058,42.0,3,,"balcony,air_condition,washing_machine,radio,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_gas,coffee,tea",,included,included,included,2,1,0,0,0,0,0
22529,9064,80.0,0,view_sea,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,oven,coffee,tea,stove,toaster",,included,included,included,4,0,0,0,0,0,0
22532,9066,56.0,0,,"balcony,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,dishes,cooking_gas,cooking_electric,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
24141,9066,49.0,0,,"terrace,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,dishes,cooking_gas,cooking_electric,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
22535,9070,300.0,0,,"balcony,terrace,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,cooking_electric,microwave,coffee,toaster",,included,included,included,10,2,0,0,0,0,0
22542,9077,60.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,coffee,stove",,included,included,included,4,0,0,0,0,0,0
22543,9077,36.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee",,included,included,included,2,0,0,0,0,0,0
22552,9081,100.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,cooking_gas,cooking_electric,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23273,9081,55.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,cooking_gas,cooking_electric,coffee,tea,stove,toaster",,included,included,included,2,2,0,0,0,0,0
22553,9082,45.0,1,,"balcony,air_condition,heating,washing_machine,iron,tv,sattv,internet_wireless,refrigerator,dishes,cooking_gas,microwave,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
22554,9082,45.0,2,,"balcony,air_condition,heating,washing_machine,iron,tv,sattv,internet_wireless,refrigerator,dishes,cooking_gas,microwave,coffee,tea,stove",,included,included,included,4,2,0,0,0,0,0
22555,9083,0.0,0,,,,included,included,included,6,0,0,0,0,0,0
22566,9092,0.0,0,,,,included,included,included,6,0,0,0,0,0,0
22575,9098,35.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
22576,9098,30.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
22577,9098,20.0,1,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
22578,9098,25.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
24594,9098,65.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,4,1,0,0,0,0,0
24717,9098,20.0,1,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
22583,9101,40.0,2,,"balcony,air_condition,sattv,internet_wireless,refrigerator,grilling_not_allowed,outside_shower,dishes,cooking_electric,microwave,coffee",,included,included,included,2,2,0,0,0,0,0
22584,9101,36.0,2,,"balcony,air_condition,sattv,internet_wireless,refrigerator,grilling_not_allowed,outside_shower,dishes,cooking_electric,microwave,coffee",,included,included,included,2,2,0,0,0,0,0
22585,9101,60.0,3,,"balcony,air_condition,sattv,internet_wireless,refrigerator,grilling_not_allowed,outside_shower,dishes,cooking_electric,microwave,coffee",,included,included,included,2,2,0,0,0,0,0
22586,9101,20.0,2,,"balcony,air_condition,sattv,internet_wireless,refrigerator,grilling_not_allowed,outside_shower,dishes,cooking_electric,coffee",,included,included,included,2,0,0,0,0,0,0
22613,9113,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22614,9113,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22619,9116,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22620,9116,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22621,9116,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22622,9116,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22628,9121,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22629,9121,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22630,9121,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22631,9121,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22632,9122,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22637,9124,45.0,3,view_sea,"balcony,air_condition,washing_machine,tv,sattv,internet_wireless",,included,included,included,2,0,0,0,0,0,0
22639,9125,40.0,0,,"terrace,air_condition,hairdryer,tv,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,2,2,0,0,0,0,0
25123,9125,70.0,0,,"balcony,air_condition,washing_machine,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_gas,microwave,coffee,tea,toaster",,included,included,included,4,2,0,0,0,0,0
25459,9125,39.0,0,,"balcony,air_condition,hairdryer,tv,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,4,0,0,0,0,0,0
22641,9127,75.0,0,,"balcony,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23215,9127,80.0,0,,"balcony,terrace,air_condition,washing_machine,radio,tv,sattv,internet_wireless,refrigerator,dishwasher,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,4,1,0,0,0,0,0
23216,9127,25.0,0,,"terrace,air_condition,tv,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,stove,toaster",,included,included,included,2,0,0,0,0,0,0
22642,9128,90.0,0,,"balcony,terrace,air_condition,washing_machine,sattv,safe,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,outside_shower,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,6,0,0,0,0,0,0
22648,9132,57.0,1,,"balcony,air_condition,washing_machine,sattv,safe,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
22649,9132,57.0,2,,"balcony,air_condition,washing_machine,sattv,safe,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
22650,9132,57.0,0,,"air_condition,washing_machine,sattv,safe,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
22651,9132,35.0,0,,"balcony,air_condition,washing_machine,sattv,safe,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,coffee,tea,stove,toaster",,included,included,included,2,2,0,0,0,0,0
22652,9132,35.0,1,,"balcony,air_condition,washing_machine,sattv,safe,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,2,2,0,0,0,0,0
22653,9132,35.0,2,,"balcony,air_condition,washing_machine,sattv,safe,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,2,2,0,0,0,0,0
24195,9132,25.0,0,"view_garden,view_back_building","terrace,air_condition,washing_machine,sattv,safe,internet_wireless",,included,included,included,0,0,0,0,0,0,0
22656,9133,30.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,microwave,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
22658,9135,88.0,0,view_sea,"balcony,air_condition,heating,washing_machine,tv,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,oven,microwave,coffee,stove,toaster",,included,included,included,6,2,0,0,0,0,0
22659,9136,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22660,9136,0.0,0,,,,included,included,included,8,0,0,0,0,0,0
22661,9136,0.0,0,,,,included,included,included,6,0,0,0,0,0,0
23137,9136,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22673,9140,40.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,coffee,stove",,included,included,included,2,2,0,0,0,0,0
22685,9143,194.0,0,,"balcony,terrace,air_condition,heating,washing_machine,hairdryer,dvd,tv,sattv,safe,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,fireplace,music,billard,outside_shower,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,10,0,0,0,0,0,0
22686,9144,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22687,9144,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22692,9146,0.0,0,,,,included,included,included,5,0,0,0,0,0,0
22693,9147,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22694,9147,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22695,9147,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22696,9147,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
24476,9147,75.0,2,view_sea,"balcony,internet_wireless,refrigerator,oven,coffee,tea,stove",,included,included,included,8,2,0,0,0,0,0
22697,9148,36.0,0,,"terrace,air_condition,washing_machine,tv,internet_wireless,refrigerator,dishes,cooking_gas,cooking_electric,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
22698,9149,41.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,music,dishes,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
22699,9150,45.0,0,,"terrace,tv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,stove",,included,included,included,2,1,0,0,0,0,0
22705,9153,70.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,coffee,stove,toaster",,included,included,included,5,1,0,0,0,0,0
22706,9154,210.0,0,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,outside_shower,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,8,2,0,0,0,0,0
22707,9155,30.0,0,,"terrace,air_condition,sattv,internet_wireless",,included,included,included,2,0,0,0,0,0,0
24779,9155,30.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,2,0,0,0,0,0,0
25119,9155,47.0,2,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,4,1,0,0,0,0,0
22708,9156,76.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,5,1,0,0,0,0,0
22709,9156,69.0,2,,"balcony,air_condition,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,3,2,0,0,0,0,0
22710,9157,76.5,1,,"balcony,air_condition,hairdryer,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,5,0,0,0,0,0,0
22711,9157,85.0,0,,"balcony,air_condition,hairdryer,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,3,2,0,0,0,0,0
22715,9159,30.0,0,view_sea,"balcony,air_condition,washing_machine,sattv,internet_wireless",,included,included,included,3,0,0,0,0,0,0
22716,9159,50.0,1,view_sea,"balcony,air_condition,washing_machine,sattv,internet_wireless",,included,included,included,4,0,0,0,0,0,0
22717,9159,60.0,1,view_sea,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless",,included,included,included,4,0,0,0,0,0,0
22722,9160,39.0,0,,"balcony,terrace,sattv,refrigerator,oven,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
22723,9160,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22724,9160,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22725,9160,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22726,9160,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22727,9160,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22728,9161,70.0,2,view_sea,"balcony,terrace,sattv,refrigerator,dishwasher,oven,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
22729,9162,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22734,9165,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22735,9165,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22749,9173,53.0,1,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,freezer,cooking_electric,coffee,tea,stove",,included,included,included,4,0,0,0,0,0,0
22750,9174,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22752,9176,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22753,9176,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22754,9176,0.0,0,,,,included,included,included,6,0,0,0,0,0,0
22760,9180,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22763,9183,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22764,9183,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22765,9183,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22766,9183,0.0,0,,,,included,included,included,6,0,0,0,0,0,0
22769,9186,30.0,1,,,,included,included,included,2,0,0,0,0,0,0
22770,9186,60.0,2,,,,included,included,included,2,2,0,0,0,0,0
22771,9187,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22772,9187,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22776,9188,65.0,1,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,coffee,stove",,included,included,included,4,0,0,0,0,0,0
22777,9188,35.0,1,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,coffee,stove",,included,included,included,2,0,0,0,0,0,0
22778,9188,65.0,2,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,coffee,stove",,included,included,included,2,2,0,0,0,0,0
22779,9188,35.0,2,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,coffee,stove",,included,included,included,2,0,0,0,0,0,0
22780,9188,35.0,3,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,coffee,stove",,included,included,included,2,0,0,0,0,0,0
22781,9188,65.0,3,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,coffee,stove",,included,included,included,2,2,0,0,0,0,0
22774,9189,100.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,dishes,cooking_electric,coffee,tea",,included,included,included,4,2,0,0,0,0,0
22775,9190,41.0,0,,"terrace,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,private_barbecue,cooking_electric,microwave,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
22782,9191,65.0,2,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,coffee,stove",,included,included,included,2,2,0,0,0,0,0
22783,9191,35.0,2,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,coffee,stove",,included,included,included,2,0,0,0,0,0,0
22784,9191,65.0,3,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,coffee,stove",,included,included,included,4,0,0,0,0,0,0
22785,9191,35.0,3,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,coffee,stove",,included,included,included,2,0,0,0,0,0,0
22786,9191,65.0,1,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,coffee,stove",,included,included,included,4,0,0,0,0,0,0
22787,9191,35.0,1,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,private_barbecue,outside_shower,dishes,coffee,stove",,included,included,included,2,0,0,0,0,0,0
22788,9192,70.0,0,,"terrace,air_condition,washing_machine,tv,internet_wireless,refrigerator,dishwasher,dishes,cooking_electric,coffee,tea",,included,included,included,4,0,0,0,0,0,0
22789,9193,42.0,2,,"balcony,terrace,air_condition,heating,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,4,0,0,0,0,0,0
22790,9193,38.0,2,,"balcony,terrace,air_condition,heating,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,4,0,0,0,0,0,0
22791,9193,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22792,9193,32.0,3,,"balcony,terrace,air_condition,heating,tv,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,4,0,0,0,0,0,0
22795,9194,55.0,1,,"balcony,air_condition,washing_machine,dvd,tv,internet_wireless",,included,included,included,4,2,0,0,0,0,0
22796,9195,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22797,9195,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22798,9195,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22799,9195,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22800,9195,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22801,9195,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22802,9195,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22803,9195,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22804,9195,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22805,9195,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
22808,9197,0.0,0,,,,included,included,included,5,0,0,0,0,0,0
22811,9200,56.0,0,,"terrace,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,outside_shower,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,0,0,0,0,0,0
22812,9201,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22813,9201,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22824,9208,95.0,1,,"balcony,washing_machine,tv,internet_wireless,refrigerator,music,oven,coffee,stove,toaster",,included,included,included,4,0,0,0,0,0,0
22825,9209,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22826,9209,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22949,9266,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22950,9266,0.0,0,,,,included,included,included,3,0,0,0,0,0,0
22951,9266,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
22952,9266,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22953,9266,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
22994,9276,51.0,0,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,outside_shower,dishes,coffee,tea,stove,toaster",,included,included,included,2,2,0,0,0,0,0
22995,9277,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23026,9291,55.0,1,,"balcony,sattv,refrigerator,oven,microwave,coffee,stove,toaster",,included,included,included,2,0,0,0,0,0,0
23072,9307,80.0,0,view_sea,"balcony,air_condition,sattv,internet_wireless",,included,included,included,4,0,0,0,0,0,0
23073,9308,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
23074,9308,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
23117,9322,50.0,0,,"balcony,air_condition,sattv,internet_wireless",,included,included,included,4,0,0,0,0,0,0
24197,9322,30.0,0,,"balcony,air_condition,sattv,internet_wireless",,included,included,included,2,0,0,0,0,0,0
24406,9322,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23142,9332,31.0,2,view_sea,"balcony,terrace,sattv,refrigerator,coffee,stove",,included,included,included,2,0,0,0,0,0,0
23143,9332,34.0,3,view_sea,"balcony,terrace,sattv,refrigerator,coffee,stove",,included,included,included,2,0,0,0,0,0,0
23146,9334,40.0,0,,"terrace,air_condition,radio,dvd,sattv,safe,internet_wireless,refrigerator,music,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,3,0,0,0,0,0,0
23283,9370,40.0,0,,"terrace,air_condition,washing_machine,sattv,safe,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
23284,9370,40.0,0,,"terrace,air_condition,sattv,safe,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
23285,9370,40.0,1,,"balcony,air_condition,washing_machine,sattv,safe,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
23286,9370,40.0,1,,"balcony,air_condition,washing_machine,sattv,safe,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,2,1,0,0,0,0,0
23287,9370,40.0,2,,"balcony,air_condition,washing_machine,sattv,safe,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,2,2,0,0,0,0,0
23288,9370,40.0,2,,"balcony,air_condition,hairdryer,sattv,safe,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove",,included,included,included,2,1,0,0,0,0,0
23290,9371,185.0,0,,"balcony,terrace,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,billard,outside_shower,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,12,0,0,0,0,0,0
23291,9372,80.0,0,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,coffee,toaster",,included,included,included,6,2,0,0,0,0,0
23315,9380,210.0,0,,"balcony,terrace,air_condition,washing_machine,radio,dvd,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outside_shower,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,8,0,0,0,0,0,0
23316,9381,57.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,outside_shower,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,4,0,0,0,0,0,0
23317,9382,75.0,0,,"terrace,air_condition,washing_machine,dvd,sattv,internet_wireless,refrigerator,dishwasher,fireplace,music,outside_shower,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23320,9384,50.0,1,view_sea,"balcony,air_condition,washing_machine,sattv,internet_wireless",,included,included,included,2,2,0,0,0,0,0
23325,9386,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
23327,9387,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
23328,9388,60.0,2,,"balcony,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,dishes,coffee,stove,toaster",,included,included,included,4,0,0,0,0,0,0
23329,9389,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23330,9390,0.0,0,,,,included,included,included,3,0,0,0,0,0,0
23331,9391,40.0,1,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,dishes,coffee,stove,toaster",,included,included,included,2,2,0,0,0,0,0
23334,9393,96.0,2,,"balcony,air_condition,tv,internet_wireless,refrigerator,dishes,microwave,coffee,stove",,included,included,included,6,0,0,0,0,0,0
25134,9393,70.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,outside_shower,dishes,cooking_electric,coffee,tea",,included,included,included,4,0,0,0,0,0,0
23336,9394,73.0,0,,"balcony,terrace,air_condition,tv,internet_wireless,refrigerator,private_barbecue,outdoor_dining_area,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23337,9395,74.0,2,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,clothesdryer,outside_shower,dishes,microwave,coffee,stove,toaster",,included,included,included,4,3,0,0,0,0,0
23340,9396,46.0,1,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,coffee,stove,toaster",,included,included,included,2,0,0,0,0,0,0
23341,9396,30.0,1,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,coffee,stove,toaster",,included,included,included,2,0,0,0,0,0,0
23344,9398,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
23347,9400,53.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,microwave,coffee,stove,toaster",,included,included,included,4,2,0,0,0,0,0
23348,9401,40.0,1,,"balcony,terrace,air_condition,tv,sattv,internet_wireless,refrigerator,grilling_not_allowed,coffee,stove",,included,included,included,2,0,0,0,0,0,0
23349,9401,35.0,1,view_sea,"balcony,air_condition,tv,internet_wireless,refrigerator,grilling_not_allowed,coffee,stove",,included,included,included,2,1,0,0,0,0,0
23362,9404,90.0,0,,"balcony,terrace,air_condition,washing_machine,radio,dvd,tv,sattv,safe,internet_wireless,refrigerator,dishwasher,private_barbecue,clothesdryer,dishes,cooking_gas,microwave,coffee,tea,stove,toaster",,included,included,included,6,1,0,0,0,0,0
23363,9405,100.0,0,view_sea,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,oven,coffee,tea,stove,toaster",,included,included,included,6,0,0,0,0,0,0
23364,9405,55.0,0,view_sea,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,oven,coffee,tea,stove,toaster",,included,included,included,4,0,0,0,0,0,0
23365,9406,0.0,0,,,,included,included,included,3,2,0,0,0,0,0
23367,9408,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23368,9408,0.0,0,,,,included,included,included,4,0,0,0,0,0,0
23369,9408,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
23370,9409,0.0,0,,,,included,included,included,3,0,0,0,0,0,0
23379,9414,20.0,0,,"terrace,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,coffee,stove",,included,included,included,2,0,0,0,0,0,0
23380,9414,20.0,0,,"terrace,washing_machine,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,coffee,stove",,included,included,included,2,0,0,0,0,0,0
23381,9414,75.0,0,,"balcony,terrace,washing_machine,sattv,internet_wireless,refrigerator,dishes,coffee,stove",,included,included,included,6,0,0,0,0,0,0
23382,9414,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
